CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-1999-1559,"Xylan OmniSwitch before 3.2.6 allows remote attackers to bypass the login prompt via a CTRL-D (control d) character, which locks other users out of the switch because it only supports one session at a time.",5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/2064, http://marc.info/?l=bugtraq&m=92299263017061&w=2",2,False,True,False
CVE-1999-0443,Patrol management software allows a remote attacker to conduct a replay attack to steal the administrator password.,10.0,http://www.securityfocus.com/archive/1/13204,3,False,False,False
CVE-1999-0445,"In Cisco routers under some versions of IOS 12.0 running NAT, some packets may not be filtered by input access list filters.",5.0,http://www.osvdb.org/1104,2,False,True,False
CVE-1999-0447,Local users can gain privileges using the debug utility in the MPE/iX operating system.,4.6,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBMP9904-006,2,False,True,False
CVE-1999-0467,"The Webcom CGI Guestbook programs wguest.exe and rguest.exe allow a remote attacker to read arbitrary files using the ""template"" parameter.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0467,2,False,True,False
CVE-1999-0469,"Internet Explorer 5.0 allows window spoofing, allowing a remote attacker to spoof a legitimate web site and capture information from the client.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0469,2,False,True,False
CVE-1999-0480,Local attackers can conduct a denial of service in Midnight Commander 4.x with a symlink attack.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0480,1,True,False,False
CVE-1999-0605,An incorrect configuration of the Order Form 1.0 shopping cart  CGI program could disclose private information.,5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0606,"An incorrect configuration of the EZMall 2000 shopping cart  CGI program ""mall2000.cgi"" could disclose private information.",5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0608,"An incorrect configuration of the PDG Shopping Cart CGI program ""shopper.cgi"" could disclose private information.",5.0,"http://www.pdgsoft.com/Security/security.html., https://exchange.xforce.ibmcloud.com/vulnerabilities/3857, http://marc.info/?l=bugtraq&m=92462991805485&w=2",2,False,True,False
CVE-1999-0609,"An incorrect configuration of the SoftCart CGI program ""SoftCart.exe"" could disclose private information.",5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0610,An incorrect configuration of the Webcart CGI program could disclose private information.,5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0921,"BMC Patrol allows any remote attacker to flood its UDP port, causing a denial of service.",5.0,"http://www.securityfocus.com/bid/1879, http://www.iss.net/security_center/static/4291.php, http://www.securityfocus.com/archive/1/13204",2,False,True,False
CVE-1999-0439,Buffer overflow in procmail before version 3.12 allows remote or local attackers to execute commands via expansions in the procmailrc configuration file.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0439,3,False,False,False
CVE-1999-0474,The ICQ Webserver allows remote attackers to use .. to access arbitrary files outside of the user's personal directory.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0474,2,False,True,False
CVE-1999-0475,A race condition in how procmail handles .procmailrc files allows a local user to read arbitrary files available to the user who is running procmail.,1.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0475,1,True,False,False
CVE-1999-1245,"vacm ucd-snmp SNMP server, version 3.52, does not properly disable access to the public community string, which could allow remote attackers to obtain sensitive information.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/2086,2,False,True,False
CVE-1999-0472,"The SNMP default community name ""public"" is not properly removed in NetApps C630 Netcache, even if the administrator tries to disable it.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0472,2,False,True,False
CVE-1999-0473,The rsync command before rsync 2.3.1 may inadvertently change the permissions of the client's working directory to the permissions of the directory being transferred.,2.1,http://www.securityfocus.com/bid/145,1,True,False,False
CVE-1999-1196,Hummingbird Exceed X version 5 allows remote attackers to cause a denial of service via malformed data to port 6000.,5.0,"http://www.securityfocus.com/bid/158, http://www.securityfocus.com/archive/1/13451",2,False,True,False
CVE-1999-0287,Vulnerability in the Wguest CGI program.,7.5,https://marc.info/?l=ntbugtraq&m=92368828704896&w=2,3,False,False,False
CVE-1999-0468,Internet Explorer 5.0 allows a remote server to read arbitrary files on the client's file system using the Microsoft Scriptlet Component.,2.6,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-012,1,True,False,False
CVE-1999-0470,"A weak encryption algorithm is used for passwords in Novell Remote.NLM, allowing them to be easily decrypted.",5.0,http://www.securityfocus.com/bid/482,2,False,True,False
CVE-1999-0471,"The remote proxy server in Winroute allows a remote attacker to reconfigure the proxy without authentication through the ""cancel"" button.",5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0471,2,False,True,False
CVE-1999-0801,BMC Patrol allows remote attackers to gain access to an agent by spoofing frames.,10.0,"http://www.iss.net/security_center/static/2075.php, http://www.securityfocus.com/archive/1/13204",3,False,False,False
CVE-1999-1323,"Norton AntiVirus for Internet Email Gateways (NAVIEG) 1.0.1.7 and earlier, and Norton AntiVirus for MS Exchange (NAVMSE) 1.5 and earlier, store the administrator password in cleartext in (1) the navieg.ini file for NAVIEG, and (2) the ModifyPassword registry key in NAVMSE.",4.6,http://marc.info/?l=ntbugtraq&m=92370067416739&w=2,2,False,True,False
CVE-1999-0444,"Remote attackers can perform a denial of service in Windows machines using malicious ARP packets, forcing a message box display for each packet or filling up log files.",5.0,https://marc.info/?l=bugtraq&m=92394891221029&w=2,2,False,True,False
CVE-1999-0446,"Local users can perform a denial of service in NetBSD 1.3.3 and earlier versions by creating an unusual symbolic link with the ln command, triggering a bug in VFS.",2.1,http://www.osvdb.org/7051,1,True,False,False
CVE-1999-1369,"Real Media RealServer (rmserver) 6.0.3.353 stores a password in plaintext in the world-readable rmserver.cfg file, which allows local users to gain privileges.",4.6,http://marc.info/?l=bugtraq&m=92411181619110&w=2,2,False,True,False
CVE-1999-1244,IPFilter 3.2.3 through 3.2.10 allows local users to modify arbitrary files via a symlink attack on the saved output file.,7.2,"http://www.securityfocus.com/archive/1/13303, https://exchange.xforce.ibmcloud.com/vulnerabilities/2087",3,False,False,False
CVE-1999-0684,Denial of service in Sendmail 8.8.6 in HPUX.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0684,2,False,True,False
CVE-1999-0491,The prompt parsing in bash allows a local user to execute commands as another user by creating a directory with the name of the command to execute.,4.6,"http://www.securityfocus.com/bid/119, ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-1999-008.0.txt, http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.9904202114070.6623-100000%40smooth.Operator.org",2,False,True,False
CVE-1999-0604,"An incorrect configuration of the WebStore 1.0 shopping cart CGI program ""web_store.cgi"" could disclose private information.",5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0607,"quikstore.cgi in QuikStore shopping cart stores quikstore.cfg under the web document root with insufficient access control, which allows remote attackers to obtain the cleartext administrator password and gain privileges.",5.0,http://marc.info/?l=bugtraq&m=92462991805485&w=2,2,False,True,False
CVE-1999-0466,The SVR4 /dev/wabi special device file in NetBSD 1.3.3 and earlier allows a local user to read or write arbitrary files on the disk associated with that device.,7.2,http://www.osvdb.org/905,3,False,False,False
CVE-1999-0488,"Internet Explorer 4.0 and 5.0 allows a remote attacker to execute security scripts in a different security context using malicious URLs, a variant of the ""cross frame"" vulnerability.",7.5,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-012,3,False,False,False
CVE-1999-0490,MSHTML.DLL in Internet Explorer 5.0 allows a remote attacker to learn information about a local user's files via an IMG SRC tag.,7.5,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-012,3,False,False,False
CVE-1999-0492,The ffingerd 1.19 allows remote attackers to identify users on the target system based on its responses.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0492,3,False,False,False
CVE-1999-0712,A vulnerability in Caldera Open Administration System (COAS) allows the /etc/shadow password file to be made world-readable.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0712,1,True,False,False
CVE-1999-0711,The oratclsh interpreter in Oracle 8.x Intelligent Agent for Unix allows local users to execute Tcl commands as root.,4.6,"http://marc.info/?l=bugtraq&m=92609807906778&w=2, http://marc.info/?t=92550157100002&w=2&r=1",2,False,True,False
CVE-1999-0194,Denial of service in in.comsat allows attackers to generate messages.,5.0,https://www.cve.org/CVERecord?id=CVE-1999-0194,2,False,True,False
CVE-1999-0487,The DHTML Edit ActiveX control in Internet Explorer allows remote attackers to read arbitrary files.,2.6,https://docs.microsoft.com/en-us/security-updates/securitybulletins/1999/ms99-011,1,True,False,False
CVE-1999-0763,NetBSD on a multi-homed host allows ARP packets on one network to modify ARP entries on another connected network.,6.4,http://www.osvdb.org/6540,2,False,True,False
CVE-1999-0764,NetBSD allows ARP packets to overwrite static ARP entries.,6.4,http://www.osvdb.org/6539,2,False,True,False
CVE-1999-0807,The Netscape Directory Server installation procedure leaves sensitive information in a file that is accessible to local users.,7.2,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0807,3,False,False,False
CVE-1999-1418,"ICQ99 ICQ web server build 1701 with ""Active Homepage"" enabled generates allows remote attackers to determine the existence of files on the server by comparing server responses when a file exists (""404 Forbidden"") versus when a file does not exist (""404 not found"").",5.0,"http://www.securityfocus.com/bid/246, http://www.securityfocus.com/archive/1/13508",2,False,True,False
CVE-1999-1553,Buffer overflow in XCmail 0.99.6 with autoquote enabled allows remote attackers to execute arbitrary commands via a long subject line.,10.0,"http://www.securityfocus.com/archive/1/12730, https://exchange.xforce.ibmcloud.com/vulnerabilities/1859, http://www.securityfocus.com/bid/311",3,False,False,False
CVE-2000-0412,"The gnapster and knapster clients for Napster do not properly restrict access only to MP3 files, which allows remote attackers to read arbitrary files from the client by specifying the full pathname for the file.",7.5,"http://www.securityfocus.com/bid/1186, http://archives.neohapsis.com/archives/bugtraq/2000-05/0124.html, ftp://ftp.freebsd.org/pub/FreeBSD/CERT/advisories/FreeBSD-SA-00:18-gnapster.adv, http://archives.neohapsis.com/archives/bugtraq/2000-05/0127.html",3,False,False,False
CVE-1999-1012,"SMTP component of Lotus Domino 4.6.1 on AS/400, and possibly other operating systems, allows a remote attacker to crash the mail server via a long string.",5.0,"http://www.securityfocus.com/bid/173, http://www.securityfocus.com/archive/1/13527",2,False,True,False
CVE-1999-1097,Microsoft NetMeeting 2.1 allows one client to read the contents of another client's clipboard via a CTRL-C in the chat box when the box is empty.,6.4,"http://marc.info/?l=bugtraq&m=92586457816446&w=2, https://exchange.xforce.ibmcloud.com/vulnerabilities/2187",2,False,True,False
CVE-1999-1195,"NAI VirusScan NT 4.0.2 does not properly modify the scan.dat virus definition file during an update via FTP, but it reports that the update was successful, which could cause a system administrator to believe that the definitions have been updated correctly.",5.1,"http://marc.info/?l=ntbugtraq&m=92587579032534&w=2, http://www.securityfocus.com/bid/169, http://marc.info/?l=bugtraq&m=92588169005196&w=2",2,False,True,False
CVE-1999-1079,Vulnerability in ptrace in AIX 4.3 allows local users to gain privileges by attaching to a setgid program.,4.6,"http://www.securityfocus.com/bid/439, http://www-1.ibm.com/servlet/support/manager?rs=0&rt=0&org=apars&doc=08E0B1A1B85472A1852567C90031BB36, http://marc.info/?l=bugtraq&m=92601792420088&w=2, http://marc.info/?l=bugtraq&m=93587956513233&w=2",2,False,True,False
CVE-1999-1241,"Internet Explorer, with a security setting below Medium, allows remote attackers to execute arbitrary commands via a malicious web page that uses the FileSystemObject ActiveX object.",10.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/2173, http://oliver.efri.hr/~crv/security/bugs/NT/activex4.html",3,False,False,False
CVE-1999-1367,"Internet Explorer 5.0 does not properly reset the username/password cache for Web sites that do not use standard cache controls, which could allow users on the same system to access restricted web sites that were visited by other users.",4.6,http://www.pcworld.com/news/article/0%2Caid%2C10842%2C00.asp,2,False,True,False
CVE-1999-0686,Denial of service in Netscape Enterprise Server (NES) in HP Virtual Vault (VVOS) via a long URL.,5.0,"http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9906-098, http://www.ciac.org/ciac/bulletins/j-046.shtml",2,False,True,False
